Profile Name,,,,,TT0 Mclk,TT0 Sclk,TT0 Channel,TT0 Cus,TT1 Mclk,TT1 Sclk,TT1 Channel,TT1 Cus,Video Mem Size,CB RD DCC Ratio,CB WR DCC Ratio,DB RD DCC Ratio,DB WR DCC Ratio,TCC RD DCC Ratio,TCC WR DCC Ratio,MCS RD DCC Ratio,MCS WR DCC Ratio,MCS Activate DCC,MCS Precharge DCC,DCC Avg Ratio,Req_Bytes,Powertune,Measured FPS in BaseChip,frameRangeEnabled,Start Frame,Frame Number,perDraw Output,Debug Enable,Output Detailed Excel,Measured CSV,Workload Enable,coissueRate,PrivatePowerWeightFile,pace,useCAC,Width,Height,tccFactorEnable,PS_level_Wave_one_eighth,PS_level_Wave_one_fourth,PS_level_Wave_one_half,PS_level_Wave_full,VS_level_Wave_one_eighth,VS_level_Wave_one_fourth,VS_level_Wave_one_half,VS_level_Wave_full,CS_level_Wave_one_eighth,CS_level_Wave_one_fourth,CS_level_Wave_one_half,CS_level_Wave_full,score_one_eighth,score_one_fourth,score_one_half,score_full,score_one_eighth_dccOff,score_one_fourth_dccOff,score_one_half_dccOff,dragonfireScale,tccScale_useAve,tcc_hitRate_1_8_ratio,tcc_hitRate_1_4_ratio,tcc_hitRate_1_2_ratio,tcc_shaderLevelWave_1_8_ratio,tcc_shaderLevelWave_1_4_ratio,tcc_shaderLevelWave_1_2_ratio,tcpScale_useAve,tcp_hitRate_1_2_ratio,tcp_shaderLevelWave_1_2_ratio,tcp_mem_1_2_ratio,ScaleTexTrafficPct_768K,ScaleColorReadPct_768K,ScaleColorWritePct_768K,ScaleDBWriteTrafficPct_768K,ScaleDBReadTrafficPct_768K,ScalePSWaveLatency_768K,TCCSizeinKB,ScaleMCRead_768K,ScaleMCRDAct_768K,ScaleMCWrite_768K,ScaleWRAct_768K,ScaleTexTrafficPct_1MB,ScaleColorReadPct_1MB,ScaleColorWritePct_1MB,ScaleDBWriteTrafficPct_1MB,ScaleDBReadTrafficPct_1MB,ScalePSWaveLatency_1MB,TCCSizeinKB,ScaleMCRead_1MB,ScaleMCRDAct_1MB,ScaleMCWrite_1MB,ScaleWRAct_1MB,ScaleTexTrafficPct_2MB,ScaleColorReadPct_2MB,ScaleColorWritePct_2MB,ScaleDBWriteTrafficPct_2MB,ScaleDBReadTrafficPct_2MB,ScalePSWaveLatency_2MB,TCCSizeinKB,ScaleMCRead_2MB,ScaleMCRDAct_2MB,ScaleMCWrite_2MB,ScaleWRAct_2MB,ScaleTexTrafficPct_4MB,ScaleColorReadPct_4MB,ScaleColorWritePct_4MB,ScaleDBWriteTrafficPct_4MB,ScaleDBReadTrafficPct_4MB,ScalePSWaveLatency_4MB,TCCSizeinKB,ScaleMCRead_4MB,ScaleMCRDAct_4MB,ScaleMCWrite_4MB,ScaleWRAct_4MB,ScaleTexTrafficPct_8MB,ScaleColorReadPct_8MB,ScaleColorWritePct_8MB,ScaleDBWriteTrafficPct_8MB,ScaleDBReadTrafficPct_8MB,ScalePSWaveLatency_8MB,TCCSizeinKB,ScaleMCRead_8MB,ScaleMCRDAct_8MB,ScaleMCWrite_8MB,ScaleWRAct_8MB,ScaleTexTrafficPct_16MB,ScaleColorReadPct_16MB,ScaleColorWritePct_16MB,ScaleDBWriteTrafficPct_16MB,ScaleDBReadTrafficPct_16MB,ScalePSWaveLatency_16MB,TCCSizeinKB,ScaleMCRead_16MB,ScaleMCRDAct_16MB,ScaleMCWrite_16MB,ScaleWRAct_16MB,ScaleTexTrafficPct_32MB,ScaleColorReadPct_32MB,ScaleColorWritePct_32MB,ScaleDBWriteTrafficPct_32MB,ScaleDBReadTrafficPct_32MB,ScalePSWaveLatency_32MB,TCCSizeinKB,ScaleMCRead_32MB,ScaleMCRDAct_32MB,ScaleMCWrite_32MB,ScaleWRAct_32MB,ScaleTexTrafficPct_64MB,ScaleColorReadPct_64MB,ScaleColorWritePct_64MB,ScaleDBWriteTrafficPct_64MB,ScaleDBReadTrafficPct_64MB,ScalePSWaveLatency_64MB,TCCSizeinKB,ScaleMCRead_64MB,ScaleMCRDAct_64MB,ScaleMCWrite_64MB,ScaleWRAct_64MB
Mordor_r1920x1080,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
mordor_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.796059326,0.969069659,0.982917738,1,0.920686789,0.958263247,0.977911209,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
mordor_38x21,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.928265912,0.926325077,0.988625608,1,0.707761373,0.955185201,0.979237031,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
murdered_19x10,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.938958392,0.990221159,0.996721544,1,0.923941201,0.97600867,0.990898452,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
murdered_19x10x4,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.90209429,0.942159704,0.98014906,1,0.898002023,0.937962487,0.979703715,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
murdered_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.948292218,0.988917442,0.996566272,1,0.922429586,0.970959677,0.990043319,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
murdered_25x14x4,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Rome2_19x10_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903076252,0.943499953,0.977202457,1,0.897104537,0.939343349,0.975694635,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Rome2_19x10_AA_Extreme,yes,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.908596432,0.947087434,0.978797798,1,0.904337462,0.94404405,0.977709529,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,93.38197645,93.38197645,98.78800102,101.5018279,100,100,100,100,100,100,2048,68.218766,173.1391444,99.4980809,104.3576136,100,100,100,100,100,100,4096,27.59445019,65.47158917,95.32482738,100.2609962,100,100,100,100,100,100,8192,15.08970917,33.22576363,88.22725022,90.82604057,100,100,100,100,100,100,16384,9.459018409,20.82996575,80.27674534,78.4194454,100,100,100,100,100,100,32896,5.806861587,13.24172732,71.02654106,65.69446028,100,100,100,100,100,100,65536,3.357409471,7.671993819,56.58769312,50.94239247
Rome2_25x14_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.884061171,0.929531572,0.967576565,1,0.886095512,0.931397048,0.968796848,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Rome2_25x14_AA_Extreme,yes,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.892274382,0.935625569,0.970488046,1,0.889629319,0.933341089,0.969857895,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,95.26156374,95.26156374,54.55832077,101.6339869,100,100,100,100,100,100,2048,80.45587556,176.6653491,99.48818898,103.2315778,100,100,100,100,100,100,4096,36.89778378,82.90565382,52.79109743,58.24605879,100,100,100,100,100,100,8192,21.50758055,43.42788738,89.96250869,93.3671574,100,100,100,100,100,100,16384,10.92312014,20.5945474,82.56264441,82.26968441,100,100,100,100,100,100,32896,7.068849894,13.19832691,74.0593804,71.00501785,100,100,100,100,100,100,65536,3.934903515,7.876799006,61.98272091,57.18019981
smcbe_dx11_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
smcbe_dx11_25x14x4a,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
smcbe_dx11_38x21,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
smcbe_dx11_38x21x4a,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Shogun2_19x10_Ultra,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.8105755,0.904124341,0.971551374,1,0.789609292,0.892187294,0.969164149,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Shogun2_19x10x4_Ultra,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.727334607,0.8239272,0.924727127,1,0.722647977,0.820392855,0.924923631,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Shogun2_25x16_Ultra,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.75612602,0.875700939,0.951728829,1,0.743861752,0.867224319,0.948794919,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Shogun2_25x16x8_Ultra,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.761897967,0.831954495,0.90276368,1,0.756394375,0.828432322,0.904564851,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Skyrim_19x10,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.761897967,0.831954495,0.90276368,1,0.756394375,0.828432322,0.904564851,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Skyrim_19x10x8,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.761897967,0.831954495,0.90276368,1,0.756394375,0.828432322,0.904564851,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Skyrim_25x16,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.761897967,0.831954495,0.90276368,1,0.756394375,0.828432322,0.904564851,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Skyrim_25x16x8,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.761897967,0.831954495,0.90276368,1,0.756394375,0.828432322,0.904564851,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
SleepingDogs_19x10_High,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.948718037,0.973655523,0.990574134,1,0.934471897,0.963993598,0.984266153,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
SleepingDogs_19x10_FXAA_SSAA_High,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.939590584,0.97163961,0.992107886,1,0.924619106,0.959728634,0.986343187,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
SleepingDogs_25x16_Extreme,yes,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,95.81772784,95.81772784,100.1337334,101.2933319,100,100,100,100,100,100,2048,84.41791511,93.04885455,99.51432253,99.99872999,100,100,100,100,100,100,4096,77.6902009,84.3838344,98.75428952,111.0634813,100,100,100,100,100,100,8192,72.57776539,78.18966562,97.49423478,117.1678131,100,100,100,100,100,100,16384,68.36706314,73.73361297,95.68415616,119.2372544,100,100,100,100,100,100,32896,59.12233698,63.07487137,92.79403063,115.5871343,100,100,100,100,100,100,65536,49.27384159,52.88473951,88.1038269,109.5659962
SleepingDogs_25x16_FXAA_SSAA_Extreme,yes,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1600,0,1,1,1,1,1,1,1,1,1,1,1,1,0.925434186,0.962597102,0.988203154,1,0.9093944,0.948019739,0.9781093,1,0,0.9,0.8,0.7,0.9,0.8,0.7,0,0.993,1,1,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,94.30766818,94.30766818,99.0304789,101.015202,100,100,100,100,100,100,2048,88.61533637,102.6090903,98.97827596,102.030404,100,100,100,100,100,100,4096,78.69687941,88.77425597,98.52197203,111.8804665,100,100,100,100,100,100,8192,73.02414929,81.01368203,97.93671263,119.3825489,100,100,100,100,100,100,16384,67.35141916,73.25310808,97.35145323,126.8846314,100,100,100,100,100,100,32896,63.56437196,69.05056747,96.20077373,129.1961683,100,100,100,100,100,100,65536,60.15367728,65.37775887,94.6136296,128.2069971
