Config, App, Score, Cycles, Mem Efficiency (%), 1# bottleneck, 2# bottleneck, 3# bottleneck, 4# bottleneck, 5# bottleneck, #1 IF Improv %[activity],#2 IF Improv %[activity],#3 IF Improv %[activity],#4 IF Improv %[activity],#5 IF Improv %[activity], Ave FPS, Min FPS, Max FPS, Time (ms), Ave Power (Watt), Ave Freq (MHz), Ave Shader Freq (MHz),TotDcallNum,ExTDPDcallNum,SNum,ONum,ASNum,AONum
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,2.9202,3486019931,42.4,ALU (15.9%),Primitive (13.5%),SPI (12.5%),PosBuf (9.3%),HS Wave (9%),ALU (4.1%),Primitive (4.2%),SPI (5.2%),PosBuf (1.9%),HS Wave (3%),275.31,246.42,303.7,1660.01,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Grid2_38x21,2.555,12293166958,49.1,PS GPR (34.3%),ALU (14.7%),SPI (13.5%),TCP (11.3%),MCS (5.7%),PS GPR (9.1%),ALU (5.2%),SPI (5.9%),TCP (0.8%),MCS (2.3%),217.07,155.46,57313.71,5853.89,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,2.9964,8912209790,10.3,ALU (22.5%),PS GPR (18.2%),SPI (15.4%),VS Wave (14.3%),TCP (12.2%),ALU (3.8%),PS GPR (2.4%),SPI (5.5%),VS Wave (8.6%),TCP (0.8%),232.74,104.9,4531.31,4243.91,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,2.9509,13666533183,9.9,ALU (25%),PS GPR (19.8%),SPI (16.8%),TCP (10.7%),VS Wave (9.2%),ALU (4.5%),PS GPR (2.6%),SPI (5.9%),TCP (0.6%),VS Wave (5.6%),153.78,66.72,3236.81,6507.87,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,2.2663,5497148986,45.2,MCS (34%),VS Wave (32.2%),ALU (18.3%),SPI (5.8%),LDS (3.5%),MCS (13.5%),VS Wave (22.8%),ALU (8%),SPI (1.5%),LDS (0.9%),208.98,147.12,380.8,2617.69,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,2.2434,15621582028,45.3,MCS (49.5%),ALU (25.6%),VS Wave (11.1%),SPI (5.2%),LDS (2.9%),MCS (20.5%),ALU (10.9%),VS Wave (7.7%),SPI (1%),LDS (0.7%),105.09,72.21,158.42,7438.85,0,2100,2100,0,0,0,0,0,0
Navi12-384b-14m-2100e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,2.4402,21299274094,36.1,MCS (48%),SPI (19.5%),TCP (12.1%),ALU (6.5%),PS Wave (3.2%),MCS (11.9%),SPI (5.8%),TCP (0.7%),ALU (1.2%),PS Wave (1.3%),99.18,85.42,145.16,10142.51,0,2100,2100,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.6057,6641797247,54.5,MCS (37.8%),SPI (13.8%),PosBuf (12.6%),TCP (5.4%),Vertex (5.3%),MCS (10.1%),SPI (5.8%),PosBuf (3.6%),TCP (1.1%),Vertex (1.2%),151.38,137.25,167.85,3019,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Grid2_38x21,1.3863,23735090480,57.4,PS GPR (37%),ALU (15.3%),SPI (13.7%),TCP (11.7%),MCS (8.7%),PS GPR (9.7%),ALU (5.3%),SPI (6%),TCP (0.9%),MCS (3.8%),117.78,83.94,43851.12,10788.68,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.4411,19412160169,61.1,MCS (36.8%),PS GPR (14.8%),ALU (14.7%),TCP (9.3%),SPI (9%),MCS (15.7%),PS GPR (1.9%),ALU (2.1%),TCP (0.5%),SPI (2.6%),111.94,53.81,3884.7,8823.71,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.3581,31108512700,59.5,MCS (43.1%),ALU (16.6%),PS GPR (14.2%),SPI (8.3%),TCP (6.7%),MCS (17.3%),ALU (2.4%),PS GPR (1.8%),SPI (2.5%),TCP (0.3%),70.77,34.11,2884.65,14140.23,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.4462,9024682438,57.9,MCS (35.2%),ALU (24.1%),VS Wave (18.4%),SPI (8.5%),LDS (4.2%),MCS (14.1%),ALU (10.1%),VS Wave (11.8%),SPI (2.1%),LDS (1.4%),133.35,92.08,210.88,4102.13,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3079,28070534733,60.4,MCS (44.6%),ALU (29.2%),SPI (8.4%),VS Wave (5.6%),LDS (5.4%),MCS (17.6%),ALU (12.8%),SPI (1.7%),VS Wave (3.6%),LDS (1.6%),61.27,41.62,85.41,12759.33,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.2313,44222172127,53.9,MCS (58.4%),SPI (16.7%),TCP (11%),ALU (5.5%),PS GPR (3.2%),MCS (18.6%),SPI (4.1%),TCP (0.7%),ALU (1.1%),PS GPR (0.9%),50.04,43.39,74.51,20100.99,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.6448,6483729033,53,MCS (27.8%),SPI (14.2%),PosBuf (13%),ALU (9.5%),TCP (5.7%),MCS (7.9%),SPI (6.2%),PosBuf (3.7%),ALU (0.8%),TCP (1.2%),155.07,140.19,172.2,2947.15,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Grid2_38x21,1.3945,23596342692,56.3,PS GPR (37.2%),ALU (15.4%),SPI (13.9%),TCP (11.7%),MCS (7.8%),PS GPR (9.8%),ALU (5.4%),SPI (6.1%),TCP (0.9%),MCS (3.2%),118.48,84.32,45218.33,10725.61,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.6303,17160329077,39.1,ALU (19.5%),PS GPR (17.8%),SPI (15.6%),MCS (14.9%),TCP (12.2%),ALU (3.2%),PS GPR (2.3%),SPI (5.2%),MCS (4.6%),TCP (0.7%),126.63,54.76,3899,7800.15,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.611,26225511388,57.7,ALU (23.4%),PS GPR (21.4%),SPI (17.2%),TCP (11.1%),MCS (10.2%),ALU (4.1%),PS GPR (2.8%),SPI (5.7%),TCP (0.6%),MCS (2%),83.95,34.93,2903.3,11920.69,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.4605,8935983394,54.2,MCS (33.5%),ALU (24.5%),VS Wave (18.6%),SPI (9.1%),LDS (4.3%),MCS (13.3%),ALU (10.3%),VS Wave (12%),SPI (2.3%),LDS (1.4%),134.68,93.3,211.7,4061.81,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3413,27371780522,55.7,MCS (41.8%),ALU (29.9%),SPI (9.8%),VS Wave (5.8%),LDS (5.6%),MCS (15.5%),ALU (13.3%),SPI (2%),VS Wave (3.7%),LDS (1.7%),62.83,42.89,86.22,12441.72,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.2485,43613943773,52.9,MCS (56.7%),SPI (17.1%),TCP (11.5%),ALU (6%),PS GPR (3.2%),MCS (17.5%),SPI (4.5%),TCP (0.7%),ALU (1.2%),PS GPR (0.9%),50.74,44,75.31,19824.52,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.6747,6368141716,49.4,MCS (18%),ALU (16.5%),SPI (14.6%),PosBuf (13.3%),TCP (6.2%),MCS (6.2%),ALU (1.6%),SPI (6.6%),PosBuf (3.8%),TCP (1.2%),157.89,142.54,175.3,2894.61,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Grid2_38x21,1.4001,23501975987,56.3,PS GPR (37.4%),ALU (15.5%),SPI (14.3%),TCP (11.8%),MCS (6.7%),PS GPR (9.9%),ALU (5.5%),SPI (6.2%),TCP (0.9%),MCS (2.8%),118.95,84.58,46347.14,10682.72,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.6826,16626165139,26.4,ALU (21.9%),PS GPR (19.1%),SPI (16.4%),TCP (13.1%),VS Wave (7.8%),ALU (3.7%),PS GPR (2.5%),SPI (5.9%),TCP (0.8%),VS Wave (4.3%),130.7,54.99,3904.33,7557.35,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.6044,26333812266,27.6,ALU (23.9%),PS GPR (19.7%),SPI (17.1%),MCS (12.1%),TCP (11%),ALU (4.1%),PS GPR (2.6%),SPI (5.9%),MCS (2.4%),TCP (0.6%),83.61,34.92,2903.22,11969.91,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.4739,8854978123,51.8,MCS (32.5%),ALU (24.7%),VS Wave (18.8%),SPI (9.4%),LDS (4.3%),MCS (12.5%),ALU (10.5%),VS Wave (12.1%),SPI (2.5%),LDS (1.4%),135.91,94.4,212.37,4024.99,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3583,27029522970,52.8,MCS (40.6%),ALU (30.4%),SPI (10.1%),VS Wave (5.9%),LDS (5.6%),MCS (14.4%),ALU (13.6%),SPI (2.2%),VS Wave (3.7%),LDS (1.7%),63.63,43.57,86.62,12286.15,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.285,42373063747,51.2,MCS (51.4%),SPI (18.6%),TCP (13.6%),ALU (7.2%),PS GPR (3.4%),MCS (15.1%),SPI (5.3%),TCP (0.8%),ALU (1.4%),PS GPR (1%),52.23,45.27,76.91,19260.48,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7155,6216540650,44.2,ALU (17.8%),SPI (15.3%),PosBuf (13.8%),MCS (12%),TCP (7.2%),ALU (3.8%),SPI (7.2%),PosBuf (3.9%),MCS (3.9%),TCP (1.3%),161.74,145.48,180.02,2825.7,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Grid2_38x21,1.4091,23351963876,56.1,PS GPR (37.6%),ALU (15.6%),SPI (14.7%),TCP (12%),LDS (5.7%),PS GPR (9.9%),ALU (5.6%),SPI (6.4%),TCP (0.9%),LDS (3.3%),119.72,85,48378.58,10614.53,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.699,16466137439,14.1,ALU (24.7%),PS GPR (20%),SPI (16.7%),TCP (13.4%),VS Wave (7.9%),ALU (4.2%),PS GPR (2.7%),SPI (6%),TCP (0.9%),VS Wave (4.4%),131.97,55.06,3907.47,7484.61,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.6319,25889841645,13.3,ALU (27%),PS GPR (22.9%),SPI (17.8%),TCP (11.5%),SX-DB (6.1%),ALU (5%),PS GPR (3%),SPI (6.3%),TCP (0.6%),SX-DB (0.5%),85.04,35,2907.37,11768.11,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.488,8771259631,50.4,MCS (31.5%),ALU (25%),VS Wave (19%),SPI (9.8%),LDS (4.4%),MCS (11.6%),ALU (10.6%),VS Wave (12.3%),SPI (2.7%),LDS (1.5%),137.21,95.49,213.03,3986.94,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3754,26692376903,49.6,MCS (39.2%),ALU (30.9%),SPI (10.5%),VS Wave (6%),LDS (5.7%),MCS (13.4%),ALU (13.8%),SPI (2.5%),VS Wave (3.8%),LDS (1.8%),64.43,44.23,87.04,12132.9,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.3673,39823202686,47.2,MCS (36.1%),SPI (22.3%),TCP (15.8%),ALU (10.8%),Interp (4.8%),MCS (9.7%),SPI (7.5%),TCP (1%),ALU (2.1%),Interp (0.2%),55.57,48.25,80.38,18101.46,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7624,6051071178,34.9,ALU (18.3%),SPI (16.7%),PosBuf (14.4%),TCP (7.9%),Vertex (6.3%),ALU (6.3%),SPI (7.9%),PosBuf (4.1%),TCP (1.4%),Vertex (1.6%),166.16,149.16,185.28,2750.49,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Grid2_38x21,1.4221,23137631170,54.6,PS GPR (38%),ALU (15.8%),SPI (15.2%),TCP (12.4%),LDS (5.8%),PS GPR (10%),ALU (5.7%),SPI (6.6%),TCP (0.9%),LDS (3.4%),120.82,85.63,51930.82,10517.11,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.705,16408124832,10.7,ALU (25%),PS GPR (20.1%),SPI (16.7%),TCP (13.6%),VS Wave (8%),ALU (4.4%),PS GPR (2.8%),SPI (6%),TCP (0.9%),VS Wave (4.4%),132.43,55.11,3909.92,7458.24,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.6383,25788996250,10.2,ALU (27.4%),PS GPR (23.3%),SPI (17.8%),TCP (11.7%),SX-DB (6.1%),ALU (5.2%),PS GPR (3.4%),SPI (6.3%),TCP (0.7%),SX-DB (0.5%),85.37,35.03,2909.65,11722.27,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.528,8541380329,47.7,MCS (28.2%),ALU (25.8%),VS Wave (19.7%),SPI (11.1%),LDS (4.5%),MCS (9.3%),ALU (11.1%),VS Wave (12.8%),SPI (3.3%),LDS (1.6%),140.9,98.53,214.86,3882.45,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3891,26429868357,48,MCS (37.7%),ALU (31.3%),SPI (11.1%),VS Wave (6%),LDS (5.7%),MCS (12.5%),ALU (14%),SPI (2.7%),VS Wave (3.8%),LDS (1.8%),65.07,44.74,87.37,12013.58,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2200e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.4244,38227761823,38.7,SPI (26.4%),MCS (20.2%),TCP (17.8%),ALU (12.3%),Interp (11.9%),SPI (10.2%),MCS (5.9%),TCP (1.3%),ALU (3%),Interp (1.4%),57.89,50.55,83.2,17376.26,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8223,12969681792,55.5,MCS (42.5%),PosBuf (15.9%),SPI (14.2%),Vertex (5.6%),TCP (5.4%),MCS (12.6%),PosBuf (5.2%),SPI (6%),Vertex (1.2%),TCP (1.2%),77.52,70.21,86.45,5895.31,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Grid2_38x21,0.702,46873377082,57.9,PS GPR (38.4%),ALU (15.5%),SPI (13.7%),TCP (11.8%),MCS (9.6%),PS GPR (10.1%),ALU (5.4%),SPI (6.1%),TCP (0.9%),MCS (4.1%),59.64,42.4,29407.24,21306.08,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.781,35821715259,54.6,MCS (30.4%),PS GPR (16.4%),ALU (16.2%),SPI (12.6%),TCP (10.5%),MCS (11.8%),PS GPR (2.1%),ALU (2.5%),SPI (3.5%),TCP (0.6%),60.66,27.13,2701.5,16282.6,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.7634,55346688844,58.8,MCS (27.3%),ALU (20.2%),PS GPR (18.1%),SPI (13.9%),TCP (8.8%),MCS (9.2%),ALU (3.3%),PS GPR (2.3%),SPI (3.9%),TCP (0.5%),39.78,17.31,2165.17,25157.59,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.7715,16917302092,58.6,MCS (43.3%),ALU (24.9%),SPI (8.5%),VS Wave (8.5%),LDS (4.5%),MCS (17.8%),ALU (10.6%),SPI (1.9%),VS Wave (4.6%),LDS (1.4%),71.14,48.25,107.5,7689.68,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.6735,54510871980,60.1,MCS (45.5%),ALU (30.1%),SPI (8.9%),LDS (5.6%),DB (3.7%),MCS (17.9%),ALU (13.3%),SPI (1.8%),LDS (1.7%),DB (1.4%),31.55,21.34,43.05,24777.67,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6152,88503021370,54.4,MCS (59.8%),SPI (16.6%),TCP (10.8%),ALU (5.4%),PS GPR (3.4%),MCS (19.9%),SPI (4%),TCP (0.7%),ALU (1.1%),PS GPR (0.9%),25.01,21.68,37.48,40228.65,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8279,12881850178,55,MCS (41.3%),PosBuf (16%),SPI (14.3%),Vertex (5.7%),TCP (5.5%),MCS (12%),PosBuf (5.2%),SPI (6.1%),Vertex (1.3%),TCP (1.2%),78.05,70.68,87.03,5855.39,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Grid2_38x21,0.7028,46816377066,57.3,PS GPR (38.5%),ALU (15.5%),SPI (13.9%),TCP (11.8%),MCS (9.3%),PS GPR (10.1%),ALU (5.4%),SPI (6.1%),TCP (0.9%),MCS (4%),59.71,42.44,29633.06,21280.17,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.7401,37798400843,60.9,MCS (38.6%),PS GPR (15.2%),ALU (15.1%),TCP (9.6%),SPI (9.3%),MCS (16.4%),PS GPR (2%),ALU (2.2%),TCP (0.6%),SPI (2.7%),57.49,26.92,2633.47,17181.09,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.6901,61221488913,59.4,MCS (44.3%),ALU (16.9%),PS GPR (14.4%),SPI (8.5%),TCP (6.8%),MCS (17.9%),ALU (2.5%),PS GPR (1.8%),SPI (2.6%),TCP (0.3%),35.96,17.06,2115.1,27827.95,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.7872,16579600891,57.4,MCS (39.7%),ALU (26.2%),SPI (9.3%),VS Wave (8.7%),LDS (4.6%),MCS (16.1%),ALU (11%),SPI (2.3%),VS Wave (4.8%),LDS (1.5%),72.59,49.44,108.19,7536.18,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.6704,54765797305,60.3,MCS (46.1%),ALU (29.9%),SPI (8.6%),LDS (5.5%),DB (3.7%),MCS (18.3%),ALU (13.2%),SPI (1.7%),LDS (1.6%),DB (1.3%),31.4,21.23,42.98,24893.54,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6192,87935915931,54,MCS (59.1%),SPI (16.8%),TCP (11.1%),ALU (5.6%),PS GPR (3.4%),MCS (19.4%),SPI (4.1%),TCP (0.7%),ALU (1.1%),PS GPR (0.9%),25.17,21.82,37.67,39970.87,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8504,12540624733,53.6,MCS (31.3%),PosBuf (16.6%),SPI (14.8%),ALU (9.8%),Vertex (6%),MCS (9.6%),PosBuf (5.5%),SPI (6.5%),ALU (0.8%),Vertex (1.4%),80.17,72.4,89.56,5700.28,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Grid2_38x21,0.7072,46525939021,56.1,PS GPR (38.8%),ALU (15.7%),SPI (14.2%),TCP (11.9%),MCS (8.3%),PS GPR (10.2%),ALU (5.5%),SPI (6.2%),TCP (0.9%),MCS (3.4%),60.09,42.65,30895.6,21148.15,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.8424,33207748844,39,ALU (20.2%),PS GPR (18.4%),SPI (16.1%),MCS (15.8%),TCP (12.6%),ALU (3.3%),PS GPR (2.4%),SPI (5.4%),MCS (4.9%),TCP (0.8%),65.44,27.4,2756.15,15094.43,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.8231,51329691211,57.6,ALU (23.9%),PS GPR (21.9%),SPI (17.5%),TCP (11.4%),MCS (10.6%),ALU (4.2%),PS GPR (2.8%),SPI (5.8%),TCP (0.6%),MCS (2.1%),42.89,17.47,2178.46,23331.68,0,2200,2200,0,0,0,0,0,0
