Predicted
App, Config, Score_perDraw, Score_perCB|Score_Bottleneck, PredDrawCycles,LoggedDrawCycles,LoggedCMBCycles,TTPredCMBCycles,Predicted_cycles, Logged_cycles, ABS_Error_cycles, Score_perCB_method0, Score_perCB_method1,PerCB_measured_Ave_FPS,PerDraw Average FPS, PerDraw Min FPS, PerDraw Max FPS, perDraw Total Time (ms),PerCB Average FPS, PerCB Min FPS, PerCB Max FPS, perCB Total Time (ms),perDraw_6frames average fps, perCB_6frames average fps,1# Bottleneck,1# %, 2# Bottleneck, 2# %, 3# Bottleneck,3# %, 4# Bottleneck,4# %, 5# Bottleneck, 5# %,#1, #1 IF Improv %[activity],#2, #2 IF Improv %[activity],#3, #3 IF Improv %[activity],#4, #4 IF Improv %[activity],#5,#5 IF Improv %[activity],Detailed Bottleneck:,1# Bottleneck,1# %, 2# Bottleneck, 2# %, 3# Bottleneck,3# %, 4# Bottleneck,4# %, 5# Bottleneck, 5# %,Diff(perDraw-perCB),FirstVSWave, VSWave_FirstVSWave,Detailed Block Cycles (%):,% Vertex,% SPI,% Primitive,% Tile,% CB,% DB,% RB Read,% RB Write,% TA,% TD,% TCP,% TCC-TCP BW,% TCC,% TCC-MEM BW,% MC,% MCS,% ES GPR,% ES Wave,% GS GPR,% GS Wave,% LS GPR,% LS Wave,% HS GPR,% HS Wave,% VS GPR,% VS Wave,% PosBuf,% ParamCache,% AS GPR,% AS Wave,% PS GPR,% PS Wave,% DBLQuadFifo,% PS LDS,% LDS,% PS DBTileFIFO,% PS DBMRTTileFIFO,% CS GPR,% CS Wave,% PrimShader GPR,% PrimShader Wave,% PrimShader_ParamCache,% PrimShader_PosBuf,% ALU,% SFU,% SHExport,% MEM_INST,% SX-DB,% Baryc,% Interp,% PaScFifo,
Rome2_19x10_AA_Extreme,Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,5.3745,-7.8979|5.3745,NA,NA,NA,NA,8922684885,41621965777,NA,-2.0718,-7.8979|5.3745,-357.8759,269.2463,121.47,5247.84,4055.77,-547.66,0,0,-1993.95,0,0,ALU,22.3,PS GPR,18.1,SPI,15.3,VS Wave,14.2,TCP,12.1,ALU,-73.9,PS GPR,-79.6,SPI,-79.2,VS Wave,-77.2,TCP,-87.1,,ALU,22.3,PS GPR,18.1,SPI,15.3,VS Wave,14.2,TCP,12.1,-1,0,0,0.55,15.33,1.8,0,0,0.58,0,0,0.39,0,12.14,0,0.1,0,0,3.84,0,0,0,0,0,0,0,0,0,14.23,0.37,1.21,0,0,18.06,1.71,0,0,0,0,0,0,0,0,0,0,0,22.31,0,1.55,0,5.06,0,0.74,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,2.5464,6.2728|2.5464,NA,NA,NA,NA,19688550102,41621965777,NA,-9.4134,6.2728|2.5464,284.2393,127.5665,62.07,4488.17,8560.24,434.97,0,0,2510.52,0,0,MCS,38.7,PS GPR,14.5,ALU,14.4,TCP,9.1,SPI,8.6,MCS,-44.4,PS GPR,-83.6,ALU,-83.5,TCP,-90.4,SPI,-88.9,,MCS,38.7,PS GPR,14.5,ALU,14.4,TCP,9.1,SPI,8.6,2,0,0,0.47,8.58,0.45,0,0,0.49,0,0,0.36,0,9.06,0,0,0,0,38.71,0,0,0,0,0,0,0,0,0,6.03,0.5,1.09,0,0,14.53,0.59,0,0,0,0,0,0,0,0,0,0,0,14.39,0,0.17,0,3.88,0,0.71,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,2.9067,10.8662|2.9067,NA,NA,NA,NA,17247672834,41621965777,NA,-5.1303,10.8662|2.9067,492.3786,145.6197,63.24,4505.5,7498.99,753.48,0,0,1449.27,0,0,ALU,19.3,PS GPR,17.6,MCS,16,SPI,15.5,TCP,12,ALU,-77.6,PS GPR,-80.1,MCS,-78.9,SPI,-79.4,TCP,-87.3,,ALU,19.3,PS GPR,17.6,MCS,16,SPI,15.5,TCP,12,1,0,0,0.64,15.49,0.56,0,0,0.57,0,0,0.44,0,11.99,0,0,0,0,15.98,0,0,0,0,0,0,0,0,0,7.39,0.72,1.39,0,0,17.61,0.82,0,0,0,0,0,0,0,0,0,0,0,19.28,0,0.97,0,5.19,0,0.97,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,3.0078,13.1526|3.0078,NA,NA,NA,NA,16668206008,41621965777,NA,-4.6302,13.1526|3.0078,595.9853,150.6821,63.53,4511.94,7247.05,912.03,0,0,1197.32,0,0,ALU,21.6,PS GPR,18.8,SPI,16.3,TCP,13,MCS,8.6,ALU,-74.7,PS GPR,-78.7,SPI,-77.8,TCP,-86.2,MCS,-89.6,,ALU,21.6,PS GPR,18.8,SPI,16.3,TCP,13,MCS,8.6,1,0,0,0.7,16.35,0.59,0,0,0.66,0,0,0.46,0,13,0,0.1,0,0,8.6,0,0,0,0,0,0,0,0,0,7.77,0.77,1.54,0,0,18.84,0.89,0,0,0,0,0,0,0,0,0,0,0,21.62,0,1.62,0,5.42,0,1.05,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,3.0416,14.1009|3.0416,NA,NA,NA,NA,16483009749,41621965777,NA,-4.4903,14.1009|3.0416,638.9551,152.3751,63.64,4515.74,7166.53,977.79,0,0,1116.8,0,0,ALU,24.5,PS GPR,19.9,SPI,16.7,TCP,13.3,VS Wave,7.9,ALU,-71.3,PS GPR,-77.4,SPI,-77.4,TCP,-85.8,VS Wave,-87.8,,ALU,24.5,PS GPR,19.9,SPI,16.7,TCP,13.3,VS Wave,7.9,1,0,0,0.72,16.66,0.62,0.01,0,0.72,0,0,0.47,0,13.31,0,0.11,0,0,3.19,0,0,0,0,0,0,0,0,0,7.9,0.82,1.67,0,0,19.95,0.93,0,0,0,0,0,0,0,0,0,0,0,24.51,0,1.83,0,5.49,0,1.09,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,3.0542,14.4851|3.0542,NA,NA,NA,NA,16414885532,41621965777,NA,-4.4409,14.4851|3.0542,656.3627,153.0075,63.69,4518.74,7136.91,1004.43,0,0,1087.18,0,0,ALU,25,PS GPR,20.1,SPI,16.7,TCP,13.6,VS Wave,8,ALU,-70.6,PS GPR,-77.1,SPI,-77.2,TCP,-85.5,VS Wave,-87.7,,ALU,25,PS GPR,20.1,SPI,16.7,TCP,13.6,VS Wave,8,1,0,0,0.74,16.74,0.63,0.01,0,0.75,0,0,0.47,0,13.57,0.01,0.11,0,0,1.5,0,0,0,0,0,0,0,0,0,7.96,1.06,1.72,0,0,20.06,0.95,0,0,0,0,0,0,0,0,0,0,0,24.99,0,2.11,0,5.52,0,1.12,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,1.3832,1.622|1.3832,NA,NA,NA,NA,36244574808,41621965777,NA,2.0189,1.622|1.3832,73.4991,69.2959,31.31,3106.05,15758.51,112.48,0,0,9708.79,0,0,MCS,32.2,PS GPR,16.2,ALU,15.9,SPI,12.1,TCP,10.2,MCS,-55,PS GPR,-81.8,ALU,-81.7,SPI,-84.5,TCP,-89.1,,MCS,32.2,PS GPR,16.2,ALU,15.9,SPI,12.1,TCP,10.2,9,0,0,0.55,12.15,0.51,0,0,0.55,0,0,0.44,0,10.25,0,0,0,0,32.19,0,0,0,0,0,0,0,0,0,3.07,1.51,0.68,0,0,16.16,0.28,0,0.01,0,0,0,0,0,0,0,0,0,15.91,0,0.27,0,4.68,0,0.82,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,1.3062,1.4804|1.3062,NA,NA,NA,NA,38380959754,41621965777,NA,1.7454,1.4804|1.3062,67.0813,65.4387,31.05,3019.7,16687.37,102.65,0,0,10637.65,0,0,MCS,40.6,PS GPR,14.9,ALU,14.8,TCP,9.3,SPI,8.8,MCS,-41.7,PS GPR,-83.2,ALU,-83.1,TCP,-90.2,SPI,-88.6,,MCS,40.6,PS GPR,14.9,ALU,14.8,TCP,9.3,SPI,8.8,10,0,0,0.48,8.82,0.46,0,0,0.51,0,0,0.39,0,9.28,0,0,0,0,40.64,0,0,0,0,0,0,0,0,0,2.66,1.32,0.63,0,0,14.91,0.22,0,0,0,0,0,0,0,0,0,0,0,14.78,0,0.18,0,3.98,0,0.73,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,1.5012,1.8592|1.5012,NA,NA,NA,NA,33396202365,41621965777,NA,2.5521,1.8592|1.5012,84.2452,75.2062,31.64,3184.24,14520.09,128.92,0,0,8470.37,0,0,ALU,19.9,PS GPR,18.2,MCS,17,SPI,16,TCP,12.4,ALU,-76.9,PS GPR,-79.4,MCS,-77.5,SPI,-78.7,TCP,-86.9,,ALU,19.9,PS GPR,18.2,MCS,17,SPI,16,TCP,12.4,8,0,0,0.67,16.02,0.58,0,0,0.62,0,0,0.48,0,12.36,0.01,0,0,0,17.04,0,0,0,0,0,0,0,0,0,3.77,1.81,0.75,0,0,18.2,0.37,0,0.01,0,0,0,0,0,0,0,0,0,19.94,0,1.02,0,5.36,0,1.01,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,1.5567,1.9802|1.5567,NA,NA,NA,NA,32205185573,41621965777,NA,2.869,1.9802|1.5567,89.7309,77.9874,31.79,3191.18,14002.25,137.31,0,0,7952.53,0,0,ALU,22.4,PS GPR,19.5,SPI,16.9,TCP,13.4,MCS,9.2,ALU,-73.8,PS GPR,-77.9,SPI,-77,TCP,-85.7,MCS,-88.8,,ALU,22.4,PS GPR,19.5,SPI,16.9,TCP,13.4,MCS,9.2,7,0,0,0.73,16.94,0.61,0,0,0.76,0,0,0.5,0,13.43,0.01,0.11,0,0,9.22,0,0,0,0,0,0,0,0,0,4.1,2.01,0.78,0,0,19.53,0.42,0,0.01,0,0,0,0,0,0,0,0,0,22.41,0,1.71,0,5.61,0,1.1,0,
Rome2_19x10_AA_Extreme,Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,5.6113,-7.2734|5.6113,NA,NA,NA,NA,8934554141,41621965777,NA,-2.0122,-7.2734|5.6113,-329.5815,281.1109,126.95,5485.89,3884.59,-504.36,0,0,-2165.13,0,0,ALU,21.9,PS GPR,17.9,SPI,15.3,VS Wave,14.2,TCP,12.1,ALU,-74.4,PS GPR,-79.8,SPI,-79.2,VS Wave,-77.3,TCP,-87.1,,ALU,21.9,PS GPR,17.9,SPI,15.3,VS Wave,14.2,TCP,12.1,-2,0,0,0.55,15.3,1.79,0,0,0.57,0,0,0.39,0,12.11,0,0.1,0,0,4.53,0,0,0,0,0,0,0,0,0,14.21,0.36,1.19,0,0,17.92,1.71,0,0,0,0,0,0,0,0,0,0,0,21.94,0,1.52,0,5.05,0,0.74,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,2.6192,6.9294|2.6192,NA,NA,NA,NA,19973677035,41621965777,NA,-7.9296,6.9294|2.6192,313.9905,131.2127,64.63,4680.25,8322.37,480.5,0,0,2272.64,0,0,MCS,40.7,PS GPR,14.2,ALU,14.1,TCP,8.7,SPI,8.1,MCS,-41.3,PS GPR,-84,ALU,-83.9,TCP,-90.8,SPI,-89.5,,MCS,40.7,PS GPR,14.2,ALU,14.1,TCP,8.7,SPI,8.1,2,0,0,0.45,8.11,0.43,0,0,0.48,0,0,0.34,0,8.74,0,0,0,0,40.69,0,0,0,0,0,0,0,0,0,5.84,0.48,1.06,0,0,14.21,0.56,0,0,0,0,0,0,0,0,0,0,0,14.09,0,0.15,0,3.66,0,0.69,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,3.0171,13.4018|3.0171,NA,NA,NA,NA,17339484096,41621965777,NA,-4.5907,13.4018|3.0171,607.2772,151.1464,65.94,4700.25,7224.79,929.31,0,0,1175.06,0,0,ALU,19,PS GPR,17.4,MCS,17.1,SPI,15.4,TCP,11.8,ALU,-78,PS GPR,-80.3,MCS,-77.3,SPI,-79.7,TCP,-87.5,,ALU,19,PS GPR,17.4,MCS,17.1,SPI,15.4,TCP,11.8,1,0,0,0.63,15.37,0.55,0,0,0.57,0,0,0.44,0,11.75,0,0,0,0,17.09,0,0,0,0,0,0,0,0,0,7.31,0.7,1.36,0,0,17.45,0.79,0,0,0,0,0,0,0,0,0,0,0,19.04,0,0.85,0,5.15,0,0.95,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,3.13,17.2223|3.13,NA,NA,NA,NA,16713885642,41621965777,NA,-4.1733,17.2223|3.13,780.3934,156.8038,66.26,4707.29,6964.12,1194.23,0,0,914.39,0,0,ALU,21.5,PS GPR,18.7,SPI,16.3,TCP,12.9,MCS,9.4,ALU,-74.9,PS GPR,-78.9,SPI,-78,TCP,-86.3,MCS,-88.6,,ALU,21.5,PS GPR,18.7,SPI,16.3,TCP,12.9,MCS,9.4,0,0,0,0.7,16.25,0.59,0,0,0.64,0,0,0.46,0,12.93,0,0.01,0,0,9.4,0,0,0,0,0,0,0,0,0,7.72,0.76,1.52,0,0,18.71,0.88,0,0,0,0,0,0,0,0,0,0,0,21.45,0,1.54,0,5.4,0,1.04,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,3.1701,19.0587|3.1701,NA,NA,NA,NA,16502431409,41621965777,NA,-4.0489,19.0587|3.1701,863.6056,158.813,66.39,4711.41,6876.01,1321.57,0,0,826.29,0,0,ALU,24.3,PS GPR,19.8,SPI,16.6,TCP,13.3,VS Wave,7.9,ALU,-71.6,PS GPR,-77.6,SPI,-77.4,TCP,-85.9,VS Wave,-87.9,,ALU,24.3,PS GPR,19.8,SPI,16.6,TCP,13.3,VS Wave,7.9,0,0,0,0.71,16.63,0.61,0.01,0,0.71,0,0,0.47,0,13.27,0,0.11,0,0,3.79,0,0,0,0,0,0,0,0,0,7.88,0.81,1.64,0,0,19.83,0.92,0,0,0,0,0,0,0,0,0,0,0,24.27,0,1.76,0,5.48,0,1.08,0,
Rome2_19x10_AA_Extreme,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,3.1854,19.851|3.1854,NA,NA,NA,NA,16423272763,41621965777,NA,-4.0042,19.851|3.1854,899.5112,159.5784,66.45,4714.71,6843.03,1376.52,0,0,793.31,0,0,ALU,25,PS GPR,20.1,SPI,16.7,TCP,13.5,VS Wave,8,ALU,-70.6,PS GPR,-77.2,SPI,-77.3,TCP,-85.6,VS Wave,-87.7,,ALU,25,PS GPR,20.1,SPI,16.7,TCP,13.5,VS Wave,8,0,0,0,0.74,16.73,0.62,0.01,0,0.74,0,0,0.47,0,13.55,0.01,0.11,0,0,1.77,0,0,0,0,0,0,0,0,0,7.95,0.95,1.71,0,0,20.05,0.94,0,0,0,0,0,0,0,0,0,0,0,24.96,0,2.06,0,5.51,0,1.11,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,1.4259,1.7048|1.4259,NA,NA,NA,NA,36688745588,41621965777,NA,2.1934,1.7048|1.4259,77.2511,71.4334,32.62,3222.89,15286.98,118.22,0,0,9237.25,0,0,MCS,34.2,PS GPR,15.8,ALU,15.7,SPI,11.5,TCP,10,MCS,-51.8,PS GPR,-82.1,ALU,-82,SPI,-85.3,TCP,-89.4,,MCS,34.2,PS GPR,15.8,ALU,15.7,SPI,11.5,TCP,10,9,0,0,0.53,11.53,0.49,0,0,0.54,0,0,0.43,0,10.02,0,0,0,0,34.24,0,0,0,0,0,0,0,0,0,2.8,1.45,0.67,0,0,15.85,0.26,0,0.01,0,0,0,0,0,0,0,0,0,15.65,0,0.23,0,4.51,0,0.79,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,1.3418,1.5445|1.3418,NA,NA,NA,NA,38989327613,41621965777,NA,1.8656,1.5445|1.3418,69.9882,67.2184,32.33,3125.21,16245.55,107.1,0,0,10195.83,0,0,MCS,42.8,PS GPR,14.6,ALU,14.5,TCP,8.9,SPI,8.3,MCS,-38.2,PS GPR,-83.6,ALU,-83.5,TCP,-90.5,SPI,-89.3,,MCS,42.8,PS GPR,14.6,ALU,14.5,TCP,8.9,SPI,8.3,10,0,0,0.47,8.32,0.44,0,0,0.5,0,0,0.37,0,8.94,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,2.36,1.28,0.61,0,0,14.57,0.2,0,0,0,0,0,0,0,0,0,0,0,14.45,0,0.16,0,3.75,0,0.71,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,1.5571,1.981|1.5571,NA,NA,NA,NA,33598162079,41621965777,NA,2.8711,1.981|1.5571,89.765,78.0043,32.99,3320.74,13999.23,137.37,0,0,7949.51,0,0,ALU,19.7,MCS,18.3,PS GPR,18,SPI,15.9,TCP,12.1,ALU,-77.2,MCS,-75.7,PS GPR,-79.6,SPI,-79,TCP,-87.2,,ALU,19.7,MCS,18.3,PS GPR,18,SPI,15.9,TCP,12.1,7,0,0,0.65,15.88,0.57,0,0,0.61,0,0,0.48,0,12.11,0.01,0,0,0,18.33,0,0,0,0,0,0,0,0,0,3.6,1.78,0.74,0,0,18.02,0.35,0,0.01,0,0,0,0,0,0,0,0,0,19.67,0,0.9,0,5.32,0,0.98,0,
Rome2_19x10_AA_Extreme,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,1.6193,2.1248|1.6193,NA,NA,NA,NA,32306729236,41621965777,NA,3.2967,2.1248|1.6193,96.2823,81.1224,33.15,3329.05,13461.14,147.34,0,0,7411.41,0,0,ALU,22.2,PS GPR,19.4,SPI,16.8,TCP,13.4,MCS,10.1,ALU,-74,PS GPR,-78.1,SPI,-77.2,TCP,-85.8,MCS,-87.6,,ALU,22.2,PS GPR,19.4,SPI,16.8,TCP,13.4,MCS,10.1,7,0,0,0.73,16.83,0.61,0,0,0.73,0,0,0.5,0,13.35,0.01,0.01,0,0,10.14,0,0,0,0,0,0,0,0,0,4.02,1.98,0.78,0,0,19.38,0.41,0,0.01,0,0,0,0,0,0,0,0,0,22.22,0,1.62,0,5.59,0,1.09,0,
Rome2_19x10_AA_Extreme,Navi12-384b-14m-2400e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,5.8463,-6.7841|5.8463,NA,NA,NA,NA,8948189525,41621965777,NA,-1.9607,-6.7841|5.8463,-307.4071,292.8861,132.43,5723.93,3728.41,-470.42,0,0,-2321.31,0,0,ALU,21.7,PS GPR,17.7,SPI,15.3,VS Wave,14.2,TCP,12.1,ALU,-74.7,PS GPR,-80,SPI,-79.2,VS Wave,-77.3,TCP,-87.2,,ALU,21.7,PS GPR,17.7,SPI,15.3,VS Wave,14.2,TCP,12.1,-2,0,0,0.55,15.27,1.78,0,0,0.57,0,0,0.39,0,12.07,0,0.1,0,0,5.24,0,0,0,0,0,0,0,0,0,14.17,0.35,1.18,0,0,17.67,1.7,0,0,0,0,0,0,0,0,0,0,0,21.68,0,1.49,0,5.04,0,0.73,0,
Rome2_25x14_AA_Extreme,Tonga,1,1|1,34268464796,55066766474,37324240561,0,34268464796,55066766474,20801776643,1,1|1,29.2035,31.8077,13.29,1289.24,34268.46,39.6,0,0,27526.16,0,0,ALU,23.3,PS GPR,21.2,MCS,14.7,TCP,11.6,SX-DB,10,ALU,-71.5,PS GPR,-75.9,MCS,-82.1,TCP,-87.5,SX-DB,-88.1,,ALU,23.3,PS GPR,21.2,MCS,14.7,TCP,11.6,SX-DB,10,27,0,0,0.26,1.26,3.28,0,7.73,2.12,0,0,0.31,0,11.55,0,0,0,0,14.72,0,0,0,0,0,0,0,0,0,2.81,0.71,0.37,0,0,21.15,0.37,0,0,0,0,0.05,0,0,0,0,0,0,23.28,0,0.01,0,10.01,0,0,0,
Rome2_25x14_AA_Extreme,Fiji-4096b-1m-1000e-4P-64CU-16RB-DCC-HBM-2048K,1.7844,2.2088|1.7844,NA,NA,NA,NA,19204075715,55066766474,NA,2.5547,2.2088|1.7844,64.5062,56.7588,25.26,1634.92,19204.08,87.47,0,0,12461.77,0,0,ALU,18.2,PS GPR,17.4,MCS,12.9,SHExport,8.3,TCP,8.3,ALU,-77.9,PS GPR,-80.2,MCS,-84.1,SHExport,-91.3,TCP,-91.1,,ALU,18.2,PS GPR,17.4,MCS,12.9,SHExport,8.3,TCP,8.3,12,0,0,0.74,5.9,6.65,0,0.04,0.89,0,0,0.25,0,8.29,1.72,0,0,0,12.92,0,0,0,0,0,0,0,0,0,5.35,2.91,1.36,0,0,17.44,0.68,0,0,0,0,0,0,0,0,0,0,0,18.2,0,8.34,0,8.29,0,0,0,
Rome2_25x14_AA_Extreme,Vega10-2048b-2m-1700e-4P-56CU-16RB-DCC-PBB-HBM-4096K,3.0524,6.1384|3.0524,NA,NA,NA,NA,19085146632,55066766474,NA,14.4592,6.1384|3.0524,179.264,97.0912,41.62,2740.29,11226.56,243.07,0,0,4484.23,0,0,ALU,25.7,PS GPR,22.5,SHExport,12.4,TCP,11.8,SX-DB,8.3,ALU,-68.9,PS GPR,-74.3,SHExport,-87.1,TCP,-87.2,SX-DB,-90.9,,ALU,25.7,PS GPR,22.5,SHExport,12.4,TCP,11.8,SX-DB,8.3,4,0,0,0.98,3.82,0.94,0,0.04,1.22,0,0,0.28,0,11.8,0.01,0.35,0,0,3.67,0,0,0,0,0,0,0,0,0,6.14,0.4,0.8,0,0,22.45,0.69,0,0,0,0,0,0,0,0,0,0,0,25.69,0,12.38,0,8.34,0,0.01,0,
Rome2_25x14_AA_Extreme,RacerX-128b-8m-1200e-2P-16CU-4RB-DCC-1024K,0.601,0.5475|0.601,NA,NA,NA,NA,68424015092,55066766474,NA,0.5211,0.5475|0.601,15.9884,19.1161,8.01,1138.97,57020.01,21.68,0,0,50277.7,0,0,ALU,23,MCS,22.5,PS GPR,18.8,TCP,10.8,SX-DB,10,ALU,-72.1,MCS,-72,PS GPR,-78.7,TCP,-88.2,SX-DB,-88.1,,ALU,23,MCS,22.5,PS GPR,18.8,TCP,10.8,SX-DB,10,50,0,0,0.35,1.26,0.51,0.03,6.96,1.96,0,0,0.38,0,10.82,1.48,0,0,0,22.46,0,0,0,0,0,0,0,0,0,1.2,0.37,0.03,0,0,18.76,0.14,0,0,0,0,0.09,0,0,0,0,0,0,23.01,0,0.18,0,10.02,0,0,0,
Rome2_25x14_AA_Extreme,RacerX-128b-8m-1400e-2P-16CU-4RB-DCC-1024K,0.6779,0.6283|0.6779,NA,NA,NA,NA,70771067739,55066766474,NA,0.6032,0.6283|0.6779,18.3495,21.5625,9.31,1314.91,50550.76,24.88,0,0,43808.44,0,0,MCS,29.9,ALU,21.3,PS GPR,17.6,SX-DB,9.6,TCP,9.4,MCS,-61.4,ALU,-74.4,PS GPR,-80.1,SX-DB,-88.5,TCP,-89.8,,MCS,29.9,ALU,21.3,PS GPR,17.6,SX-DB,9.6,TCP,9.4,43,0,0,0.3,1.12,0.44,0.03,5.5,1.51,0,0,0.35,0,9.4,1.31,0,0,0,29.91,0,0,0,0,0,0,0,0,0,0.9,0.34,0.02,0,0,17.57,0.11,0,0,0,0,0.07,0,0,0,0,0,0,21.3,0,0.15,0,9.65,0,0,0,
Rome2_25x14_AA_Extreme,Navi10-256b-14m-1800e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,2.102,2.8791|2.102,NA,NA,NA,NA,29345339230,55066766474,NA,3.6465,2.8791|2.102,84.0803,66.859,30.67,2572.65,16302.97,114.01,0,0,9560.64,0,0,MCS,33.5,ALU,18.4,PS GPR,16.2,SPI,11.1,TCP,8,MCS,-54.1,ALU,-78.7,PS GPR,-81.7,SPI,-85.7,TCP,-91.6,,MCS,33.5,ALU,18.4,PS GPR,16.2,SPI,11.1,TCP,8,9,0,0,0.35,11.09,0.35,0,0,0.44,0,0,0.28,0,7.97,0,0,0,0,33.55,0,0,0,0,0,0,0,0,0,4.1,0.27,0.67,0,0,16.25,0.38,0,0,0,0,0,0,0,0,0,0,0,18.37,0,0.21,0,5.2,0,0.53,0,
Rome2_25x14_AA_Extreme,Navi10-256b-14m-1800e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,2.3759,3.5837|2.3759,NA,NA,NA,NA,25961804854,55066766474,NA,5.0429,3.5837|2.3759,104.6572,75.5726,31.16,2588.19,14423.22,141.91,0,0,7680.9,0,0,ALU,25.3,PS GPR,23.1,SPI,17.4,TCP,11.4,SX-DB,6.1,ALU,-70.2,PS GPR,-73.8,SPI,-76.5,TCP,-87.9,SX-DB,-93.4,,ALU,25.3,PS GPR,23.1,SPI,17.4,TCP,11.4,SX-DB,6.1,7,0,0,0.45,17.43,0.43,0,0,0.59,0,0,0.35,0,11.43,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,4.9,1.12,0.96,0,0,23.06,0.51,0,0,0,0,0,0,0,0,0,0,0,25.29,0,1.85,0,6.08,0,0.73,0,
Rome2_25x14_AA_Extreme,Navi10-256b-14m-1800e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,2.3695,3.5656|2.3695,NA,NA,NA,NA,26031930768,55066766474,NA,5.0032,3.5656|2.3695,104.129,75.369,31.17,2588.2,14462.18,141.19,0,0,7719.86,0,0,ALU,25.1,PS GPR,20.5,SPI,17.5,TCP,11.3,MCS,8.6,ALU,-70.5,PS GPR,-76.8,SPI,-76.4,TCP,-88.1,MCS,-90.2,,ALU,25.1,PS GPR,20.5,SPI,17.5,TCP,11.3,MCS,8.6,7,0,0,0.45,17.47,0.43,0,0,0.6,0,0,0.35,0,11.29,0,0,0,0,8.61,0,0,0,0,0,0,0,0,0,4.88,0.54,0.93,0,0,20.48,0.51,0,0,0,0,0,0,0,0,0,0,0,25.13,0,1.56,0,6.06,0,0.72,0,
